Exercise_Type,Exercise_Name,Video_Link,Intensity,Duration,Weight_Loss_Goal,Steps
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,3-5 min,8 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,3-5 min,10 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,5-6 min,12 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,5-6 min,14 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,6-7 min,16 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,6-7 min,18 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,6-7 min,20 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,2-3 min,2 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,2-3 min,4 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,3-5 min,6 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,3-5 min,8 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,3-5 min,10 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,5-6 min,12 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,5-6 min,14 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,6-7 min,16 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,6-7 min,18 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,6-7 min,20 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,2-3 min,2 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,2-3 min,4 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,3-5 min,6 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,3-5 min,8 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,3-5 min,10 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,5-6 min,12 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,5-6 min,14 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,6-7 min,16 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,6-7 min,18 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Tuck Jumps,https://www.youtube.com/watch?v=fWQIz2MLz5I,High,6-7 min,20 kg,"1. Stand with feet shoulder-width apart.
2. Jump explosively while tucking your knees to your chest.
3. Land softly and repeat."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,Low,2-3 min,2 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,Low,2-3 min,4 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,Low,3-5 min,6 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,Low,3-5 min,8 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,Low,3-5 min,10 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,Low,5-6 min,12 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,Low,5-6 min,14 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,Low,6-7 min,16 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,Low,6-7 min,18 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,Low,6-7 min,20 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,Medium,2-3 min,2 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,Medium,2-3 min,4 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,Medium,3-5 min,6 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,Medium,3-5 min,8 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,Medium,3-5 min,10 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,Medium,5-6 min,12 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,Medium,5-6 min,14 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,Medium,6-7 min,16 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,Medium,6-7 min,18 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,Medium,6-7 min,20 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,High,2-3 min,2 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,High,2-3 min,4 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,High,3-5 min,6 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,High,3-5 min,8 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,High,3-5 min,10 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,High,5-6 min,12 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,High,5-6 min,14 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,High,6-7 min,16 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,High,6-7 min,18 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
High-Intensity Interval Training (HIIT),Box Jumps,https://www.youtube.com/watch?v=52r_U2R1fOA,High,6-7 min,20 kg,"1. Stand in front of a sturdy box or platform.
2. Bend your knees and swing your arms back.
3. Jump explosively onto the box, landing softly.
4. Stand up straight and step back down."
